scheme,instance,method,alpha,status,objective,f_true,feasible,u_at_xstar,covered_at_xstar,slack,x0,x1,x2,x3,x4
paper,35,nominal,0.1,optimal,78.82505257157207,47.31808784991448,0,0.09621523247877545,0,-1.355720235736861,893.4473056728193,1191.2630742304257,997.1800000000001,1.0906167026426377,10.906167026426381
paper,36,cmicl,0.1,optimal,21.99459324744704,48.76525600196142,0,-2.7755575615628914e-16,0,-1.2347439980385886,886.8425131471232,1182.4566841961644,997.18,0.9962935930508601,17.59818403915631
paper,36,nominal,0.1,optimal,22.180795717660107,47.318087849914534,0,0.09621523247877278,0,-1.3557202357368325,893.4473056728197,1191.2630742304264,997.1800000000001,1.0906167026426377,10.906167026426381
paper,37,cmicl,0.1,optimal,29.04894450015463,46.78392499620886,0,0.11504650051030091,0,-3.216075003791161,1096.8980000000001,1462.5306666666668,997.18,0.5,34.963396720053694
paper,37,nominal,0.1,optimal,29.042384155667637,46.008186031628576,0,0.1288635894188805,0,-2.5405272156522045,1096.8980000000001,1462.5306666666668,997.1800000000001,0.5,33.91656773791051
paper,38,cmicl,0.1,optimal,1.3228798465782439,51.84012554940572,1,0.8948197879082873,1,1.840125549405741,1421.212885448289,1109.0315816736995,1292.011714043899,1.2263705875580952,12.263705875580952
paper,38,nominal,0.1,optimal,0.6804253923822429,48.024504950507726,0,2.6790227440831735,1,9.046347875285456,1482.932,821.9519650777071,1348.12,1.2442858666632375,12.442858666632382
paper,39,cmicl,0.1,optimal,24.351367960788778,44.37660055261548,0,2.3869795029440866e-15,0,-5.6233994473845,925.9907780651495,1234.6543707535327,997.18,0.5,38.14685302610626
paper,39,nominal,0.1,optimal,24.35444357039623,44.24859864117907,0,-0.12080276292996467,0,-4.811332795250934,990.4111246570346,1320.5481662093796,997.1800000000001,0.5,34.57232695462295
paper,40,cmicl,0.1,optimal,8.173466688575047,59.55922518017929,1,6.106226635438361e-16,0,0.28442366638940797,1096.8980000000001,1462.5306666666668,997.18,1.932061656601117,19.320616566011175
paper,40,nominal,0.1,optimal,8.161117959340164,59.167691839980854,1,-0.10736761402099165,0,-0.25100249126204943,1096.8980000000001,1462.5306666666668,997.1800000000001,2.0,20.0
paper,41,cmicl,0.1,optimal,40.48303432368083,44.10599901075959,0,0.08414167956497137,0,-5.894000989240389,1096.898,923.8699234968758,997.18,0.5,38.20679118255263
paper,41,nominal,0.1,optimal,38.11795602687099,48.8385764288093,0,1.432913324722026,1,4.13567729435065,1096.898,874.0439725167656,997.1800000000001,1.148536779614103,11.485367796141034
paper,42,cmicl,0.1,optimal,-9.227561567681992,54.38159615394727,1,2.3096520148171353,1,3.644764398099042,1482.932,1500.0,1348.12,0.5,74.1466
paper,42,nominal,0.1,optimal,-9.227561567681992,54.38159615394727,1,2.3096520148171353,1,3.644764398099042,1482.932,1500.0,1348.12,0.5,74.1466
paper,43,cmicl,0.1,optimal,28.9286189248563,44.10599901075959,0,0.08414167956497115,0,-5.8940009892404035,1096.8980000000001,923.869923496876,997.18,0.5,38.20679118255267
paper,43,nominal,0.1,optimal,27.34477490439684,45.00692521224078,0,3.972880798090111,1,9.935055797495593,1482.932,869.3650884694525,1348.12,0.5,59.200730601122416
paper,44,cmicl,0.1,optimal,22.683903600393734,48.58948319909496,0,0.13440142149691664,0,-1.4105168009050146,893.1408928244011,1190.8545237658682,997.18,1.136463996751507,11.883839732907958
paper,44,nominal,0.1,optimal,22.679776651613135,47.31808784991452,0,0.09621523247877367,0,-1.3557202357368539,893.4473056728197,1191.2630742304264,997.1800000000001,1.0906167026426379,10.906167026426381
paper,45,cmicl,0.1,optimal,7.644583124578959,45.570394174743534,0,6.106226635438361e-16,0,-4.429605825256452,902.8609366304318,1203.814582173909,997.18,0.5287285032879184,39.10032879662011
paper,45,nominal,0.1,optimal,7.84898233653552,48.34599774632263,0,0.6844960800088444,1,0.7398475188408113,921.106049586405,1228.1413994485401,997.1800000000001,0.5427601509156149,46.05530247932026
paper,46,cmicl,0.1,optimal,16.543566193417238,45.570394174743534,0,-2.7755575615628914e-16,0,-4.429605825256445,902.8609366304318,1203.814582173909,997.18,0.5287285032879184,39.100328796620104
paper,46,nominal,0.1,optimal,16.853509261989366,48.34599774632263,0,0.6844960800088444,1,0.7398475188408113,921.106049586405,1228.1413994485401,997.1800000000001,0.5427601509156149,46.05530247932026
paper,47,cmicl,0.1,optimal,27.76723710874107,48.554740808598254,0,0.15957396026388765,0,-1.445259191401739,894.6354146002432,1192.847219466991,997.18,1.1470747643187507,11.470747643187508
paper,47,nominal,0.1,optimal,27.742019356723087,47.3180878499145,0,0.09621523247877278,0,-1.355720235736868,893.4473056728198,1191.2630742304264,997.1800000000001,1.0906167026426374,10.906167026426381
paper,48,cmicl,0.1,optimal,56.395636626095055,44.10599901075961,0,0.08414167956497026,0,-5.894000989240396,1096.8980000000001,923.8699234968761,997.18,0.5,38.20679118255266
paper,48,nominal,0.1,optimal,53.87003838403767,48.838576428809276,0,1.4329133247220291,1,4.1356772943506215,1096.8980000000001,874.0439725167656,997.1800000000001,1.148536779614103,11.485367796141034
