outcome,constraint_mode,given_mean,given_sd,prescribed_mean,prescribed_sd,pct_change,n_test,n_prescribed_eval,mean_solve_time,solve_time_sd,method,n_method_feasible,realization,subsample_seed,rhs,frac,strength
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.942278270552748,0.9653122339557246,11.70824267573812,96,96,0.017069255312283833,0.0014430555409602407,nominal,96,5,6042,0.6,0.8,calibrated
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.9791666666666666,0.143575886163796,40.29850746268657,96,96,0.017069255312283833,0.0014430555409602407,nominal,96,5,6042,0.6,0.8,calibrated
Any_DLT,all_constraints,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.07222868502140045,0.040740318362953526,nominal,96,5,6042,0.6,0.8,calibrated
Blood,all_constraints,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.07222868502140045,0.040740318362953526,nominal,96,5,6042,0.6,0.8,calibrated
Constitutional,all_constraints,0.8645833333333334,0.34396424742808945,0.9583333333333334,0.20087527770480484,10.843373493975903,96,96,0.07222868502140045,0.040740318362953526,nominal,96,5,6042,0.6,0.8,calibrated
Infection,all_constraints,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.07222868502140045,0.040740318362953526,nominal,96,5,6042,0.6,0.8,calibrated
Gastrointestinal,all_constraints,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.07222868502140045,0.040740318362953526,nominal,96,5,6042,0.6,0.8,calibrated
Overall_Survival,all_constraints,10.690597206168823,1.779425762099106,11.803279532849912,1.1437311665162881,10.408046484428716,96,96,0.07222868502140045,0.040740318362953526,nominal,96,5,6042,0.6,0.8,calibrated
all_constraints,all_constraints,0.6979166666666666,0.4615714956689105,0.9583333333333334,0.20087527770480484,37.31343283582091,96,96,0.07222868502140045,0.040740318362953526,nominal,96,5,6042,0.6,0.8,calibrated
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.018715133269627888,0.0017195942199560981,robust_reg,96,5,6042,0.6,0.8,calibrated
Blood,dlt_only,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.018715133269627888,0.0017195942199560981,robust_reg,96,5,6042,0.6,0.8,calibrated
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9479166666666666,0.22336148028967082,9.63855421686746,96,96,0.018715133269627888,0.0017195942199560981,robust_reg,96,5,6042,0.6,0.8,calibrated
Infection,dlt_only,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.018715133269627888,0.0017195942199560981,robust_reg,96,5,6042,0.6,0.8,calibrated
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.018715133269627888,0.0017195942199560981,robust_reg,96,5,6042,0.6,0.8,calibrated
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.959321327876077,0.96776259942422,11.867663679024027,96,96,0.018715133269627888,0.0017195942199560981,robust_reg,96,5,6042,0.6,0.8,calibrated
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.9479166666666666,0.22336148028967082,35.820895522388064,96,96,0.018715133269627888,0.0017195942199560981,robust_reg,96,5,6042,0.6,0.8,calibrated
Any_DLT,all_constraints,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.06697749843200047,0.046808433003794246,robust_reg,96,5,6042,0.6,0.8,calibrated
Blood,all_constraints,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.06697749843200047,0.046808433003794246,robust_reg,96,5,6042,0.6,0.8,calibrated
Constitutional,all_constraints,0.8645833333333334,0.34396424742808945,0.96875,0.17490598978639324,12.048192771084333,96,96,0.06697749843200047,0.046808433003794246,robust_reg,96,5,6042,0.6,0.8,calibrated
Infection,all_constraints,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.06697749843200047,0.046808433003794246,robust_reg,96,5,6042,0.6,0.8,calibrated
Gastrointestinal,all_constraints,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.06697749843200047,0.046808433003794246,robust_reg,96,5,6042,0.6,0.8,calibrated
Overall_Survival,all_constraints,10.690597206168823,1.779425762099106,11.834850347006627,1.136150110172305,10.703360334046943,96,96,0.06697749843200047,0.046808433003794246,robust_reg,96,5,6042,0.6,0.8,calibrated
all_constraints,all_constraints,0.6979166666666666,0.4615714956689105,0.96875,0.17490598978639324,38.80597014925374,96,96,0.06697749843200047,0.046808433003794246,robust_reg,96,5,6042,0.6,0.8,calibrated
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.034886921445528664,0.0031255709675929604,cp,96,5,6042,0.6,0.8,calibrated
Blood,dlt_only,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.034886921445528664,0.0031255709675929604,cp,96,5,6042,0.6,0.8,calibrated
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.96875,0.17490598978639324,12.048192771084333,96,96,0.034886921445528664,0.0031255709675929604,cp,96,5,6042,0.6,0.8,calibrated
