outcome,constraint_mode,given_mean,given_sd,prescribed_mean,prescribed_sd,pct_change,n_test,n_prescribed_eval,mean_solve_time,solve_time_sd,method,n_method_feasible,realization,subsample_seed,rhs,frac,strength
Any_DLT,all_constraints,0.8695652173913043,0.33862655057584784,1.0,0.0,15.000000000000004,96,92,8.612182279427847,20.25207308096686,wrapper,92,7,8042,0.6,0.5,calibrated
Blood,all_constraints,0.8804347826086957,0.32623025995934074,1.0,0.0,13.580246913580243,96,92,8.612182279427847,20.25207308096686,wrapper,92,7,8042,0.6,0.5,calibrated
Constitutional,all_constraints,0.8913043478260869,0.31296251010007803,0.9782608695652174,0.14662959759729013,9.756097560975615,96,92,8.612182279427847,20.25207308096686,wrapper,92,7,8042,0.6,0.5,calibrated
Infection,all_constraints,0.8913043478260869,0.31296251010007803,1.0,0.0,12.195121951219518,96,92,8.612182279427847,20.25207308096686,wrapper,92,7,8042,0.6,0.5,calibrated
Gastrointestinal,all_constraints,0.8695652173913043,0.3386265505758479,0.9565217391304348,0.20504855915155562,10.000000000000005,96,92,8.612182279427847,20.25207308096686,wrapper,92,7,8042,0.6,0.5,calibrated
Overall_Survival,all_constraints,10.745877906690678,1.7806001794901174,11.5508683125815,1.1962360327268629,7.491155333056709,96,92,8.612182279427847,20.25207308096686,wrapper,92,7,8042,0.6,0.5,calibrated
all_constraints,all_constraints,0.7282608695652174,0.4472937149826407,0.9347826086956522,0.24826199498867577,28.358208955223883,96,92,8.612182279427847,20.25207308096686,wrapper,92,7,8042,0.6,0.5,calibrated
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.2590227350592613,0.21934678379138917,wrapper,96,8,9042,0.6,0.5,calibrated
Blood,dlt_only,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.2590227350592613,0.21934678379138917,wrapper,96,8,9042,0.6,0.5,calibrated
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9479166666666666,0.22336148028967082,9.63855421686746,96,96,0.2590227350592613,0.21934678379138917,wrapper,96,8,9042,0.6,0.5,calibrated
Infection,dlt_only,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.2590227350592613,0.21934678379138917,wrapper,96,8,9042,0.6,0.5,calibrated
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.2590227350592613,0.21934678379138917,wrapper,96,8,9042,0.6,0.5,calibrated
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.77361765278612,1.0866842778079373,10.130588831766659,96,96,0.2590227350592613,0.21934678379138917,wrapper,96,8,9042,0.6,0.5,calibrated
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.9479166666666666,0.22336148028967082,35.820895522388064,96,96,0.2590227350592613,0.21934678379138917,wrapper,96,8,9042,0.6,0.5,calibrated
Any_DLT,all_constraints,0.8777777777777778,0.3293772734489573,1.0,0.0,13.924050632911394,96,90,3.663350077966849,5.945143432252583,wrapper,90,8,9042,0.6,0.5,calibrated
Blood,all_constraints,0.8777777777777778,0.3293772734489573,1.0,0.0,13.924050632911394,96,90,3.663350077966849,5.945143432252583,wrapper,90,8,9042,0.6,0.5,calibrated
Constitutional,all_constraints,0.8888888888888888,0.31603030875998483,1.0,0.0,12.500000000000007,96,90,3.663350077966849,5.945143432252583,wrapper,90,8,9042,0.6,0.5,calibrated
Infection,all_constraints,0.9,0.3016806854192959,1.0,0.0,11.111111111111109,96,90,3.663350077966849,5.945143432252583,wrapper,90,8,9042,0.6,0.5,calibrated
Gastrointestinal,all_constraints,0.8777777777777778,0.3293772734489573,1.0,0.0,13.924050632911394,96,90,3.663350077966849,5.945143432252583,wrapper,90,8,9042,0.6,0.5,calibrated
Overall_Survival,all_constraints,10.717424589445892,1.8290469146320152,11.773713265948759,1.1939759491986608,9.85580694025185,96,90,3.663350077966849,5.945143432252583,wrapper,90,8,9042,0.6,0.5,calibrated
all_constraints,all_constraints,0.7333333333333333,0.4446940622369092,1.0,0.0,36.363636363636374,96,90,3.663350077966849,5.945143432252583,wrapper,90,8,9042,0.6,0.5,calibrated
Any_DLT,dlt_only,0.8586956521739131,0.3502439256481347,1.0,0.0,16.45569620253164,96,92,0.4485728790362676,0.23463314362565127,wrapper,92,9,10042,0.6,0.5,calibrated
Blood,dlt_only,0.8695652173913043,0.3386265505758479,0.967391304347826,0.17858337274913308,11.249999999999998,96,92,0.4485728790362676,0.23463314362565127,wrapper,92,9,10042,0.6,0.5,calibrated
Constitutional,dlt_only,0.8913043478260869,0.312962510100078,0.967391304347826,0.17858337274913305,8.53658536585366,96,92,0.4485728790362676,0.23463314362565127,wrapper,92,9,10042,0.6,0.5,calibrated
Infection,dlt_only,0.8804347826086957,0.32623025995934074,1.0,0.0,13.580246913580243,96,92,0.4485728790362676,0.23463314362565127,wrapper,92,9,10042,0.6,0.5,calibrated
Gastrointestinal,dlt_only,0.8695652173913043,0.3386265505758479,0.9891304347826086,0.10425720702853734,13.749999999999996,96,92,0.4485728790362676,0.23463314362565127,wrapper,92,9,10042,0.6,0.5,calibrated
Overall_Survival,dlt_only,10.705632463989076,1.810510136547937,11.228984252935598,1.2920176399145356,4.888564881215002,96,92,0.4485728790362676,0.23463314362565127,wrapper,92,9,10042,0.6,0.5,calibrated
all_constraints,dlt_only,0.7282608695652174,0.4472937149826407,0.9239130434782609,0.2665900112789531,26.86567164179104,96,92,0.4485728790362676,0.23463314362565127,wrapper,92,9,10042,0.6,0.5,calibrated
