outcome,constraint_mode,given_mean,given_sd,prescribed_mean,prescribed_sd,pct_change,n_test,n_prescribed_eval,mean_solve_time,solve_time_sd,method,n_method_feasible,realization,subsample_seed
Constitutional,all_constraints,0.8901098901098901,0.31448545101657555,0.9560439560439561,0.20613306986226757,7.40740740740742,96,91,0.08069492131471634,0.06443380204350181,nominal,92,15,16042
Infection,all_constraints,0.9010989010989011,0.3001830943106058,1.0,0.0,10.97560975609756,96,91,0.08069492131471634,0.06443380204350181,nominal,92,15,16042
Gastrointestinal,all_constraints,0.8901098901098901,0.3144854510165755,1.0,0.0,12.345679012345686,96,91,0.08069492131471634,0.06443380204350181,nominal,92,15,16042
Overall_Survival,all_constraints,10.697572485794511,1.81410924259703,11.878216404561261,1.2077110838590344,11.036559185128652,96,91,0.08069492131471634,0.06443380204350181,nominal,92,15,16042
all_constraints,all_constraints,0.7362637362637363,0.4430993075338713,0.9560439560439561,0.20613306986226757,29.850746268656714,96,91,0.08069492131471634,0.06443380204350181,nominal,92,15,16042
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.011007137596607208,0.0021573778531966867,robust_reg,96,15,16042
Blood,dlt_only,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.011007137596607208,0.0021573778531966867,robust_reg,96,15,16042
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9166666666666666,0.27783625115549687,6.02409638554216,96,96,0.011007137596607208,0.0021573778531966867,robust_reg,96,15,16042
Infection,dlt_only,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.011007137596607208,0.0021573778531966867,robust_reg,96,15,16042
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.011007137596607208,0.0021573778531966867,robust_reg,96,15,16042
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,9.002542754618299,0.9374651387844904,-15.790085614454373,96,96,0.011007137596607208,0.0021573778531966867,robust_reg,96,15,16042
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.9166666666666666,0.27783625115549687,31.343283582089555,96,96,0.011007137596607208,0.0021573778531966867,robust_reg,96,15,16042
Any_DLT,all_constraints,0.8791208791208791,0.3277927812629611,0.9010989010989011,0.30018309431060586,2.500000000000004,96,91,0.13844176878531775,0.10878470937927014,robust_reg,96,15,16042
Blood,all_constraints,0.8791208791208791,0.3277927812629611,0.7692307692307693,0.4236592728681617,-12.499999999999995,96,91,0.13844176878531775,0.10878470937927014,robust_reg,96,15,16042
Constitutional,all_constraints,0.8901098901098901,0.31448545101657555,0.9560439560439561,0.20613306986226757,7.40740740740742,96,91,0.13844176878531775,0.10878470937927014,robust_reg,96,15,16042
Infection,all_constraints,0.9010989010989011,0.3001830943106058,0.8681318681318682,0.3402218625410715,-3.658536585365853,96,91,0.13844176878531775,0.10878470937927014,robust_reg,96,15,16042
Gastrointestinal,all_constraints,0.8901098901098901,0.3144854510165755,0.967032967032967,0.17953950048508055,8.641975308641983,96,91,0.13844176878531775,0.10878470937927014,robust_reg,96,15,16042
Overall_Survival,all_constraints,10.697572485794511,1.81410924259703,11.915445100691855,1.0233992486795955,11.384569878022116,96,91,0.13844176878531775,0.10878470937927014,robust_reg,96,15,16042
all_constraints,all_constraints,0.7362637362637363,0.4430993075338713,0.6923076923076923,0.4640954808922571,-5.970149253731352,96,91,0.13844176878531775,0.10878470937927014,robust_reg,96,15,16042
Any_DLT,dlt_only,0.8526315789473684,0.35635331059341196,1.0,0.0,17.283950617283953,96,95,0.02780783673127492,0.0360825803980011,cp,95,16,17042
Blood,dlt_only,0.8736842105263158,0.333967295607331,0.968421052631579,0.1758040240472914,10.843373493975898,96,95,0.02780783673127492,0.0360825803980011,cp,95,16,17042
Constitutional,dlt_only,0.8631578947368421,0.34550383548659225,0.9789473684210527,0.1443214031708876,13.414634146341466,96,95,0.02780783673127492,0.0360825803980011,cp,95,16,17042
Infection,dlt_only,0.8631578947368421,0.3455038354865923,1.0,0.0,15.853658536585364,96,95,0.02780783673127492,0.0360825803980011,cp,95,16,17042
Gastrointestinal,dlt_only,0.8631578947368421,0.3455038354865923,1.0,0.0,15.853658536585364,96,95,0.02780783673127492,0.0360825803980011,cp,95,16,17042
Overall_Survival,dlt_only,10.6999317556586,1.7865012867863515,11.738692683542359,1.220997389777393,9.708107973066426,96,95,0.02780783673127492,0.0360825803980011,cp,95,16,17042
all_constraints,dlt_only,0.6947368421052632,0.462961884615724,0.9473684210526315,0.22448148540588725,36.363636363636346,96,95,0.02780783673127492,0.0360825803980011,cp,95,16,17042
Any_DLT,all_constraints,0.8602150537634409,0.3486432663371334,0.967741935483871,0.17764234361221226,12.500000000000002,96,93,0.18724567194779715,0.39747512200516344,cp,93,16,17042
Blood,all_constraints,0.8709677419354839,0.3370526488229122,0.967741935483871,0.17764234361221223,11.111111111111114,96,93,0.18724567194779715,0.39747512200516344,cp,93,16,17042
Constitutional,all_constraints,0.8709677419354839,0.33705264882291225,0.956989247311828,0.20398095044388956,9.876543209876546,96,93,0.18724567194779715,0.39747512200516344,cp,93,16,17042
Infection,all_constraints,0.8709677419354839,0.33705264882291225,0.978494623655914,0.1458479422322764,12.34567901234568,96,93,0.18724567194779715,0.39747512200516344,cp,93,16,17042
Gastrointestinal,all_constraints,0.8709677419354839,0.3370526488229122,1.0,0.0,14.814814814814813,96,93,0.18724567194779715,0.39747512200516344,cp,93,16,17042
Overall_Survival,all_constraints,10.694921273104708,1.8034272390899713,11.662615944308273,1.1842032889317515,9.04817012199143,96,93,0.18724567194779715,0.39747512200516344,cp,93,16,17042
all_constraints,all_constraints,0.7096774193548387,0.45637144390360274,0.9354838709677419,0.24700165520054562,31.818181818181802,96,93,0.18724567194779715,0.39747512200516344,cp,93,16,17042
Any_DLT,dlt_only,0.8526315789473684,0.35635331059341196,1.0,0.0,17.283950617283953,96,95,0.015796077748139698,0.0024124156044804264,nominal,96,16,17042
Blood,dlt_only,0.8736842105263158,0.333967295607331,1.0,0.0,14.457831325301198,96,95,0.015796077748139698,0.0024124156044804264,nominal,96,16,17042
Constitutional,dlt_only,0.8631578947368421,0.34550383548659225,0.9789473684210527,0.1443214031708876,13.414634146341466,96,95,0.015796077748139698,0.0024124156044804264,nominal,96,16,17042
Infection,dlt_only,0.8631578947368421,0.3455038354865923,1.0,0.0,15.853658536585364,96,95,0.015796077748139698,0.0024124156044804264,nominal,96,16,17042
Gastrointestinal,dlt_only,0.8631578947368421,0.3455038354865923,1.0,0.0,15.853658536585364,96,95,0.015796077748139698,0.0024124156044804264,nominal,96,16,17042
Overall_Survival,dlt_only,10.6999317556586,1.7865012867863515,11.953124974015001,0.9681123300246157,11.712160852742418,96,95,0.015796077748139698,0.0024124156044804264,nominal,96,16,17042
all_constraints,dlt_only,0.6947368421052632,0.462961884615724,0.9789473684210527,0.1443214031708876,40.9090909090909,96,95,0.015796077748139698,0.0024124156044804264,nominal,96,16,17042
Any_DLT,all_constraints,0.8602150537634409,0.3486432663371334,0.978494623655914,0.1458479422322764,13.75,96,93,0.09416034320990245,0.12028705108800544,nominal,96,16,17042
Blood,all_constraints,0.8709677419354839,0.3370526488229122,0.978494623655914,0.14584794223227637,12.34567901234568,96,93,0.09416034320990245,0.12028705108800544,nominal,96,16,17042
Constitutional,all_constraints,0.8709677419354839,0.33705264882291225,0.967741935483871,0.17764234361221226,11.111111111111114,96,93,0.09416034320990245,0.12028705108800544,nominal,96,16,17042
Infection,all_constraints,0.8709677419354839,0.33705264882291225,0.989247311827957,0.10369516947304255,13.580246913580247,96,93,0.09416034320990245,0.12028705108800544,nominal,96,16,17042
Gastrointestinal,all_constraints,0.8709677419354839,0.3370526488229122,1.0,0.0,14.814814814814813,96,93,0.09416034320990245,0.12028705108800544,nominal,96,16,17042
Overall_Survival,all_constraints,10.694921273104708,1.8034272390899713,11.841294176136392,1.1497723378784532,10.718853124375505,96,93,0.09416034320990245,0.12028705108800544,nominal,96,16,17042
all_constraints,all_constraints,0.7096774193548387,0.45637144390360274,0.946236559139785,0.22677279367959727,33.33333333333333,96,93,0.09416034320990245,0.12028705108800544,nominal,96,16,17042
Any_DLT,dlt_only,0.8526315789473684,0.35635331059341196,1.0,0.0,17.283950617283953,96,95,0.017377297083536785,0.002475250715153487,robust_reg,96,16,17042
Blood,dlt_only,0.8736842105263158,0.333967295607331,1.0,0.0,14.457831325301198,96,95,0.017377297083536785,0.002475250715153487,robust_reg,96,16,17042
Constitutional,dlt_only,0.8631578947368421,0.34550383548659225,0.9052631578947369,0.29440470807862057,4.878048780487807,96,95,0.017377297083536785,0.002475250715153487,robust_reg,96,16,17042
Infection,dlt_only,0.8631578947368421,0.3455038354865923,1.0,0.0,15.853658536585364,96,95,0.017377297083536785,0.002475250715153487,robust_reg,96,16,17042
Gastrointestinal,dlt_only,0.8631578947368421,0.3455038354865923,1.0,0.0,15.853658536585364,96,95,0.017377297083536785,0.002475250715153487,robust_reg,96,16,17042
Overall_Survival,dlt_only,10.6999317556586,1.7865012867863515,8.989945817100692,0.9187925663162954,-15.98127892407904,96,95,0.017377297083536785,0.002475250715153487,robust_reg,96,16,17042
all_constraints,dlt_only,0.6947368421052632,0.462961884615724,0.9052631578947369,0.29440470807862057,30.303030303030297,96,95,0.017377297083536785,0.002475250715153487,robust_reg,96,16,17042
Any_DLT,all_constraints,0.8602150537634409,0.3486432663371334,0.989247311827957,0.10369516947304255,14.999999999999998,96,93,0.09882316490014394,0.09096045584324992,robust_reg,96,16,17042
Blood,all_constraints,0.8709677419354839,0.3370526488229122,0.989247311827957,0.10369516947304255,13.580246913580247,96,93,0.09882316490014394,0.09096045584324992,robust_reg,96,16,17042
Constitutional,all_constraints,0.8709677419354839,0.33705264882291225,0.967741935483871,0.17764234361221223,11.111111111111114,96,93,0.09882316490014394,0.09096045584324992,robust_reg,96,16,17042
Infection,all_constraints,0.8709677419354839,0.33705264882291225,0.978494623655914,0.14584794223227637,12.34567901234568,96,93,0.09882316490014394,0.09096045584324992,robust_reg,96,16,17042
Gastrointestinal,all_constraints,0.8709677419354839,0.3370526488229122,1.0,0.0,14.814814814814813,96,93,0.09882316490014394,0.09096045584324992,robust_reg,96,16,17042
Overall_Survival,all_constraints,10.694921273104708,1.8034272390899713,11.93860116707504,0.9899333696678592,11.628696109226203,96,93,0.09882316490014394,0.09096045584324992,robust_reg,96,16,17042
all_constraints,all_constraints,0.7096774193548387,0.45637144390360274,0.956989247311828,0.20398095044388956,34.848484848484844,96,93,0.09882316490014394,0.09096045584324992,robust_reg,96,16,17042
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,0.875,0.33245498310218435,2.439024390243907,96,96,0.05815687527259191,0.06517019196288601,cp,96,17,18042
Blood,dlt_only,0.875,0.33245498310218435,0.7291666666666666,0.4467229605793415,-16.66666666666667,96,96,0.05815687527259191,0.06517019196288601,cp,96,17,18042
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.90625,0.2930106877878258,4.81927710843373,96,96,0.05815687527259191,0.06517019196288601,cp,96,17,18042
Infection,dlt_only,0.8645833333333334,0.34396424742808945,0.8125,0.3923612728354477,-6.024096385542173,96,96,0.05815687527259191,0.06517019196288601,cp,96,17,18042
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,0.96875,0.17490598978639324,12.048192771084333,96,96,0.05815687527259191,0.06517019196288601,cp,96,17,18042
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.82453531539232,1.1337265889365222,10.606873379993939,96,96,0.05815687527259191,0.06517019196288601,cp,96,17,18042
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.6458333333333334,0.480770580295002,-7.462686567164169,96,96,0.05815687527259191,0.06517019196288601,cp,96,17,18042
Any_DLT,all_constraints,0.875,0.3326141667278259,0.9659090909090909,0.18250263020391777,10.389610389610393,96,88,0.12574996054172516,0.09785161098175604,cp,88,17,18042
Blood,all_constraints,0.875,0.3326141667278259,0.8068181818181818,0.39705683155149674,-7.792207792207798,96,88,0.12574996054172516,0.09785161098175604,cp,88,17,18042
Constitutional,all_constraints,0.8977272727272727,0.30474306974563625,0.9545454545454546,0.20949259494173825,6.32911392405064,96,88,0.12574996054172516,0.09785161098175604,cp,88,17,18042
Infection,all_constraints,0.8863636363636364,0.3191878408444575,0.8863636363636364,0.3191878408444575,0.0,96,88,0.12574996054172516,0.09785161098175604,cp,88,17,18042
Gastrointestinal,all_constraints,0.8863636363636364,0.3191878408444575,0.9659090909090909,0.18250263020391777,8.97435897435898,96,88,0.12574996054172516,0.09785161098175604,cp,88,17,18042
Overall_Survival,all_constraints,10.813274730461599,1.7302069232973878,11.879572548501129,1.2701579874815123,9.861007369356015,96,88,0.12574996054172516,0.09785161098175604,cp,88,17,18042
all_constraints,all_constraints,0.7272727272727273,0.4479140087646834,0.75,0.4354941703556927,3.1249999999999973,96,88,0.12574996054172516,0.09785161098175604,cp,88,17,18042
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.012545078992843628,0.0016582981316243795,nominal,96,17,18042
Blood,dlt_only,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.012545078992843628,0.0016582981316243795,nominal,96,17,18042
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9583333333333334,0.20087527770480484,10.843373493975903,96,96,0.012545078992843628,0.0016582981316243795,nominal,96,17,18042
Infection,dlt_only,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.012545078992843628,0.0016582981316243795,nominal,96,17,18042
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.012545078992843628,0.0016582981316243795,nominal,96,17,18042
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.9505785524572,0.9685391502545426,11.78588363203252,96,96,0.012545078992843628,0.0016582981316243795,nominal,96,17,18042
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.9583333333333334,0.20087527770480484,37.31343283582091,96,96,0.012545078992843628,0.0016582981316243795,nominal,96,17,18042
Any_DLT,all_constraints,0.875,0.3326141667278259,1.0,0.0,14.285714285714286,96,88,0.04898081719875336,0.03153236958890514,nominal,95,17,18042
Blood,all_constraints,0.875,0.3326141667278259,1.0,0.0,14.285714285714286,96,88,0.04898081719875336,0.03153236958890514,nominal,95,17,18042
Constitutional,all_constraints,0.8977272727272727,0.30474306974563625,0.9545454545454546,0.20949259494173825,6.32911392405064,96,88,0.04898081719875336,0.03153236958890514,nominal,95,17,18042
Infection,all_constraints,0.8863636363636364,0.3191878408444575,1.0,0.0,12.820512820512823,96,88,0.04898081719875336,0.03153236958890514,nominal,95,17,18042
Gastrointestinal,all_constraints,0.8863636363636364,0.3191878408444575,1.0,0.0,12.820512820512823,96,88,0.04898081719875336,0.03153236958890514,nominal,95,17,18042
Overall_Survival,all_constraints,10.813274730461599,1.7302069232973878,11.956685074084511,1.0044098027279846,10.574135700093347,96,88,0.04898081719875336,0.03153236958890514,nominal,95,17,18042
all_constraints,all_constraints,0.7272727272727273,0.4479140087646834,0.9545454545454546,0.20949259494173825,31.250000000000004,96,88,0.04898081719875336,0.03153236958890514,nominal,95,17,18042
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.059896863996982574,0.05299247875295959,robust_reg,96,17,18042
Blood,dlt_only,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.059896863996982574,0.05299247875295959,robust_reg,96,17,18042
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9583333333333334,0.20087527770480484,10.843373493975903,96,96,0.059896863996982574,0.05299247875295959,robust_reg,96,17,18042
Infection,dlt_only,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.059896863996982574,0.05299247875295959,robust_reg,96,17,18042
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.059896863996982574,0.05299247875295959,robust_reg,96,17,18042
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.040104985696816,1.0466412110367136,3.269300795715284,96,96,0.059896863996982574,0.05299247875295959,robust_reg,96,17,18042
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.9583333333333334,0.20087527770480484,37.31343283582091,96,96,0.059896863996982574,0.05299247875295959,robust_reg,96,17,18042
Any_DLT,all_constraints,0.875,0.3326141667278259,1.0,0.0,14.285714285714286,96,88,0.1415297935406367,0.11211623018962504,robust_reg,96,17,18042
Blood,all_constraints,0.875,0.3326141667278259,1.0,0.0,14.285714285714286,96,88,0.1415297935406367,0.11211623018962504,robust_reg,96,17,18042
Constitutional,all_constraints,0.8977272727272727,0.30474306974563625,0.9659090909090909,0.18250263020391777,7.594936708860766,96,88,0.1415297935406367,0.11211623018962504,robust_reg,96,17,18042
Infection,all_constraints,0.8863636363636364,0.3191878408444575,1.0,0.0,12.820512820512823,96,88,0.1415297935406367,0.11211623018962504,robust_reg,96,17,18042
Gastrointestinal,all_constraints,0.8863636363636364,0.3191878408444575,1.0,0.0,12.820512820512823,96,88,0.1415297935406367,0.11211623018962504,robust_reg,96,17,18042
Overall_Survival,all_constraints,10.813274730461599,1.7302069232973878,11.18142509614006,0.9879246327983744,3.404614927995509,96,88,0.1415297935406367,0.11211623018962504,robust_reg,96,17,18042
all_constraints,all_constraints,0.7272727272727273,0.4479140087646834,0.9659090909090909,0.18250263020391777,32.8125,96,88,0.1415297935406367,0.11211623018962504,robust_reg,96,17,18042
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,0.9895833333333334,0.10206207261596575,15.853658536585376,96,96,0.14534162729978561,0.24303304680614807,cp,96,18,19042
Blood,dlt_only,0.875,0.33245498310218435,0.9479166666666666,0.22336148028967082,8.333333333333329,96,96,0.14534162729978561,0.24303304680614807,cp,96,18,19042
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9583333333333334,0.20087527770480487,10.843373493975903,96,96,0.14534162729978561,0.24303304680614807,cp,96,18,19042
Infection,dlt_only,0.8645833333333334,0.34396424742808945,0.9479166666666666,0.22336148028967082,9.63855421686746,96,96,0.14534162729978561,0.24303304680614807,cp,96,18,19042
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.14534162729978561,0.24303304680614807,cp,96,18,19042
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.483865432982478,0.9759086743276082,7.420242401013048,96,96,0.14534162729978561,0.24303304680614807,cp,96,18,19042
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.90625,0.2930106877878258,29.85074626865672,96,96,0.14534162729978561,0.24303304680614807,cp,96,18,19042
Any_DLT,all_constraints,0.8555555555555555,0.3535092488376122,0.9333333333333333,0.25084128112136317,9.090909090909099,96,90,0.5579572493831316,0.7800195342697642,cp,90,18,19042
Blood,all_constraints,0.8777777777777778,0.3293772734489573,0.8555555555555555,0.3535092488376122,-2.531645569620257,96,90,0.5579572493831316,0.7800195342697642,cp,90,18,19042
Constitutional,all_constraints,0.8777777777777778,0.32937727344895723,0.9888888888888889,0.10540925533894599,12.658227848101271,96,90,0.5579572493831316,0.7800195342697642,cp,90,18,19042
Infection,all_constraints,0.8777777777777778,0.3293772734489573,0.9,0.3016806854192959,2.531645569620257,96,90,0.5579572493831316,0.7800195342697642,cp,90,18,19042
Gastrointestinal,all_constraints,0.8666666666666667,0.34183904485045247,1.0,0.0,15.384615384615381,96,90,0.5579572493831316,0.7800195342697642,cp,90,18,19042
Overall_Survival,all_constraints,10.745823190276026,1.82211609272813,11.56438261304085,1.5122713242282646,7.617465951845783,96,90,0.5579572493831316,0.7800195342697642,cp,90,18,19042
all_constraints,all_constraints,0.7111111111111111,0.4557853931339367,0.8444444444444444,0.3644639317587663,18.749999999999996,96,90,0.5579572493831316,0.7800195342697642,cp,90,18,19042
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.01424344132343928,0.002921884221230262,nominal,96,18,19042
Blood,dlt_only,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.01424344132343928,0.002921884221230262,nominal,96,18,19042
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9583333333333334,0.20087527770480484,10.843373493975903,96,96,0.01424344132343928,0.002921884221230262,nominal,96,18,19042
Infection,dlt_only,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.01424344132343928,0.002921884221230262,nominal,96,18,19042
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.01424344132343928,0.002921884221230262,nominal,96,18,19042
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.966168648351262,0.9639427741614451,11.931713613215107,96,96,0.01424344132343928,0.002921884221230262,nominal,96,18,19042
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.9583333333333334,0.20087527770480484,37.31343283582091,96,96,0.01424344132343928,0.002921884221230262,nominal,96,18,19042
Any_DLT,all_constraints,0.8555555555555555,0.3535092488376122,1.0,0.0,16.883116883116887,96,90,0.05153213441371918,0.03795368574168168,nominal,96,18,19042
Blood,all_constraints,0.8777777777777778,0.3293772734489573,1.0,0.0,13.924050632911394,96,90,0.05153213441371918,0.03795368574168168,nominal,96,18,19042
Constitutional,all_constraints,0.8777777777777778,0.32937727344895723,0.9666666666666667,0.18051113445691194,10.126582278481015,96,90,0.05153213441371918,0.03795368574168168,nominal,96,18,19042
Infection,all_constraints,0.8777777777777778,0.3293772734489573,1.0,0.0,13.924050632911394,96,90,0.05153213441371918,0.03795368574168168,nominal,96,18,19042
Gastrointestinal,all_constraints,0.8666666666666667,0.34183904485045247,1.0,0.0,15.384615384615381,96,90,0.05153213441371918,0.03795368574168168,nominal,96,18,19042
Overall_Survival,all_constraints,10.745823190276026,1.82211609272813,11.903556430788793,1.199860985165782,10.773797595705918,96,90,0.05153213441371918,0.03795368574168168,nominal,96,18,19042
all_constraints,all_constraints,0.7111111111111111,0.4557853931339367,0.9666666666666667,0.18051113445691194,35.93749999999999,96,90,0.05153213441371918,0.03795368574168168,nominal,96,18,19042
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.012873709201812744,0.0019181488686472723,robust_reg,96,18,19042
Blood,dlt_only,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.012873709201812744,0.0019181488686472723,robust_reg,96,18,19042
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9583333333333334,0.20087527770480484,10.843373493975903,96,96,0.012873709201812744,0.0019181488686472723,robust_reg,96,18,19042
Infection,dlt_only,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.012873709201812744,0.0019181488686472723,robust_reg,96,18,19042
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,1.0,0.0,15.662650602409633,96,96,0.012873709201812744,0.0019181488686472723,robust_reg,96,18,19042
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.971190479835613,0.9705074016793244,11.978687897134934,96,96,0.012873709201812744,0.0019181488686472723,robust_reg,96,18,19042
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.9583333333333334,0.20087527770480484,37.31343283582091,96,96,0.012873709201812744,0.0019181488686472723,robust_reg,96,18,19042
Any_DLT,all_constraints,0.8555555555555555,0.3535092488376122,1.0,0.0,16.883116883116887,96,90,0.09169671187798183,0.08425278136032816,robust_reg,96,18,19042
Blood,all_constraints,0.8777777777777778,0.3293772734489573,1.0,0.0,13.924050632911394,96,90,0.09169671187798183,0.08425278136032816,robust_reg,96,18,19042
Constitutional,all_constraints,0.8777777777777778,0.32937727344895723,1.0,0.0,13.924050632911394,96,90,0.09169671187798183,0.08425278136032816,robust_reg,96,18,19042
Infection,all_constraints,0.8777777777777778,0.3293772734489573,1.0,0.0,13.924050632911394,96,90,0.09169671187798183,0.08425278136032816,robust_reg,96,18,19042
Gastrointestinal,all_constraints,0.8666666666666667,0.34183904485045247,1.0,0.0,15.384615384615381,96,90,0.09169671187798183,0.08425278136032816,robust_reg,96,18,19042
Overall_Survival,all_constraints,10.745823190276026,1.82211609272813,11.356866898037781,1.598254776054643,5.686336885895288,96,90,0.09169671187798183,0.08425278136032816,robust_reg,96,18,19042
all_constraints,all_constraints,0.7111111111111111,0.4557853931339367,1.0,0.0,40.62499999999999,96,90,0.09169671187798183,0.08425278136032816,robust_reg,96,18,19042
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,0.96875,0.17490598978639324,13.414634146341468,96,96,0.0769876812895139,0.1090796600338971,cp,96,19,20042
Blood,dlt_only,0.875,0.33245498310218435,0.9791666666666666,0.143575886163796,11.9047619047619,96,96,0.0769876812895139,0.1090796600338971,cp,96,19,20042
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9166666666666666,0.27783625115549687,6.02409638554216,96,96,0.0769876812895139,0.1090796600338971,cp,96,19,20042
Infection,dlt_only,0.8645833333333334,0.34396424742808945,0.9791666666666666,0.143575886163796,13.253012048192762,96,96,0.0769876812895139,0.1090796600338971,cp,96,19,20042
Gastrointestinal,dlt_only,0.8645833333333334,0.3439642474280894,0.9791666666666666,0.143575886163796,13.253012048192762,96,96,0.0769876812895139,0.1090796600338971,cp,96,19,20042
Overall_Survival,dlt_only,10.690597206168823,1.779425762099106,11.177054382917648,0.9654439012096304,4.55032742668598,96,96,0.0769876812895139,0.1090796600338971,cp,96,19,20042
all_constraints,dlt_only,0.6979166666666666,0.4615714956689105,0.9166666666666666,0.27783625115549687,31.343283582089555,96,96,0.0769876812895139,0.1090796600338971,cp,96,19,20042
Any_DLT,all_constraints,0.8541666666666666,0.35479176002615415,0.96875,0.17490598978639324,13.414634146341468,96,96,0.09136929611365001,0.11462764223665191,cp,96,19,20042
Blood,all_constraints,0.875,0.33245498310218435,0.9791666666666666,0.143575886163796,11.9047619047619,96,96,0.09136929611365001,0.11462764223665191,cp,96,19,20042
Constitutional,all_constraints,0.8645833333333334,0.34396424742808945,0.9479166666666666,0.22336148028967082,9.63855421686746,96,96,0.09136929611365001,0.11462764223665191,cp,96,19,20042
Infection,all_constraints,0.8645833333333334,0.34396424742808945,0.9791666666666666,0.143575886163796,13.253012048192762,96,96,0.09136929611365001,0.11462764223665191,cp,96,19,20042
Gastrointestinal,all_constraints,0.8645833333333334,0.3439642474280894,0.9791666666666666,0.143575886163796,13.253012048192762,96,96,0.09136929611365001,0.11462764223665191,cp,96,19,20042
Overall_Survival,all_constraints,10.690597206168823,1.779425762099106,11.590448944998721,1.1881959597562235,8.417226105110899,96,96,0.09136929611365001,0.11462764223665191,cp,96,19,20042
all_constraints,all_constraints,0.6979166666666666,0.4615714956689105,0.9479166666666666,0.22336148028967082,35.820895522388064,96,96,0.09136929611365001,0.11462764223665191,cp,96,19,20042
Any_DLT,dlt_only,0.8541666666666666,0.35479176002615415,1.0,0.0,17.07317073170732,96,96,0.013404491047064463,0.002571144187079332,nominal,96,19,20042
Blood,dlt_only,0.875,0.33245498310218435,1.0,0.0,14.285714285714286,96,96,0.013404491047064463,0.002571144187079332,nominal,96,19,20042
Constitutional,dlt_only,0.8645833333333334,0.34396424742808945,0.9479166666666666,0.22336148028967082,9.63855421686746,96,96,0.013404491047064463,0.002571144187079332,nominal,96,19,20042
Infection,dlt_only,0.8645833333333334,0.34396424742808945,1.0,0.0,15.662650602409633,96,96,0.013404491047064463,0.002571144187079332,nominal,96,19,20042
