method,knob,fold,context_idx,slack,binding,lomo_flip,lomo_sd,x_star
margin,0.0,1,22,0.09535856674227361,constitutional,0.0,0.009102811206322961,2006;0;30;0.774;63;0;0.581;0.226;0.838;0;0;0;-0;1;0;0;-0;0;-0;0;1;0;-0;0;0;0;-0;0;-0;-0;0;0;0;0;0;0;0;0;0;0;0;19.56395796;0;0;0;0;0;0;1550.006085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.999683141;0;0;0;0;0;0;423.1233128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
margin,0.0,1,28,-0.11781387706752755,blood,0.0,0.013130544264364852,2006;1;55;0.6;62;0;1;0;1.036;-0;0;0;0;0;0;0;-0;-0;-0;-0;1;-0;-0;0;1;0;-0;-0;-0;-0;1;-0;0;-0;0;-0;0;0;0;0;0;0;0;0;0;0;0;0;1500;0;0;0;375;0;0;0;0;0;43.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000;0;0;0;500;0;0;0;0;0;175;0;0;0;0;0;0
margin,0.0,1,42,-0.045118014712112964,infection,0.0,0.011160921821375338,2006;0.1;221;0.72;55;0;0.81;0.19;0.835077;-0;-0;-0;-0;-0;0;0;-0;-0;-0;-0;1;-0;-0;-0;1;0;-0;-0;-0;-0;1;0;0;0;-0;-0;0;0;0;0;0;0;0;0;0;0;0;0;1500;0;0;0;375;0;0;0;0;0;43.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000;0;0;0;500;0;0;0;0;0;175;0;0;0;0;0;0
margin,0.0,1,43,-0.047546671165545895,constitutional,0.0,0.012771604869069565,2006;0.1;224;0.71;55;0;0.75;0.25;0.834445;-0;-0;-0;-0;-0;0;0;-0;-0;-0;-0;1;-0;-0;-0;1;0;-0;-0;-0;-0;1;0;0;0;-0;-0;0;0;0;0;0;0;0;0;0;0;0;0;1500;0;0;0;375;0;0;0;0;0;43.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000;0;0;0;500;0;0;0;0;0;175;0;0;0;0;0;0
margin,0.0,1,63,-0.1233322262623498,blood,0.0,0.01134307026982997,2006;1;42;0.667;63;0;1;0;0.611288;0;-0;0;0;-0;0;0;0;0;-0;0;1;0;0;-0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500;0;0;0;375;0;0;0;0;0;43.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000;0;0;0;500;0;0;0;0;0;175;0;0;0;0;0;0
margin,0.0,1,92,-0.0367761008136096,gi,0.0,0.00947026165566986,2006;1;48;0.77;54;0;1;0;0.784877;-0;1;-0;-0;1;0;0;-0;-0;-0;-0;-0;-0;-0;-0;-0;0;-0;-0;-0;-0;-0;-0;0;-0;-0;-0;0;0;11666.66667;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2500;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
margin,0.0,1,93,0.014131956611930563,constitutional,0.16666666666666666,0.011731759235235187,2006;0;72;0.67;56;0;0.49;0.51;0.856899;-0;0;0;0;0;0;0;-0;-0;-0;-0;1;-0;-0;0;1;0;-0;0;-0;0;1;0;0;0;-0;-0;0;0;0;0;0;0;0;0;0;0;0;0;1500;0;0;0;375;0;0;0;0;0;43.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000;0;0;0;500;0;0;0;0;0;175;0;0;0;0;0;0
margin,0.0,1,109,-0.11264938171473887,infection,0.0,0.011569859527146323,2006;1;25;0.789;63;0;1;0;0.211;-0;0;-0;-0;0;0;0;-0;0;-0;-0;1;-0;-0;0;1;0;0;0;-0;-0;1;-0;0;-0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500;0;0;0;375;0;0;0;0;0;43.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000;0;0;0;500;0;0;0;0;0;175;0;0;0;0;0;0
margin,0.0,1,113,-0.14115885435534864,infection,0.0,0.007280558195418258,2006;0;37;0.68;56;0;1;0;0.946;-0;0;-0;0;0;0;0;-0;-0;-0;-0;1;-0;-0;-0;1;0;-0;0;-0;-0;1;-0;0;0;-0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500;0;0;0;375;0;0;0;0;0;43.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000;0;0;0;500;0;0;0;0;0;175;0;0;0;0;0;0
margin,0.0,1,120,-0.10666156477725935,blood,0.0,0.012806558552729568,2006;0;38;0.71;61;0;1;0;0.369;-0;-0;-0;-0;-0;0;0;-0;-0;-0;-0;1;-0;-0;-0;1;0;-0;-0;-0;-0;1;-0;-0;0;-0;-0;0;0;0;0;0;0;0;0;0;0;0;0;1500;0;0;0;375;0;0;0;0;0;43.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000;0;0;0;500;0;0;0;0;0;175;0;0;0;0;0;0
margin,0.0,1,122,-0.08125430586469995,infection,0.0,0.01403233843979467,2006;1;38;0.5;53;0;1;0;0.904306;-0;0;0;0;0;0;0;0;-0;-0;-0;1;-0;-0;0;1;0;-0;-0;-0;0;1;-0;-0;-0;-0;-0;0;0;0;0;0;0;0;0;0;0;0;0;1500;0;0;0;375;0;0;0;0;0;43.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000;0;0;0;500;0;0;0;0;0;175;0;0;0;0;0;0
margin,0.0,1,123,-0.10468732029625094,constitutional,0.0,0.020184575083422068,2006;1;39;0.667;51;0;1;0;0.82515;0;0;0;0;0;0;0;0;-0;-0;-0;1;-0;-0;-0;1;0;-0;-0;-0;-0;1;-0;-0;-0;-0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500;0;0;0;375;0;0;0;0;0;43.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000;0;0;0;500;0;0;0;0;0;175;0;0;0;0;0;0
margin,0.0,1,124,-0.1161378410445571,blood,0.0,0.011439399502741688,2006;1;47;0.592;56;0;1;0;0.959;-0;0;0;0;0;0;0;0;0;-0;-0;1;-0;-0;0;1;0;-0;0;-0;-0;1;-0;0;0;-0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500;0;0;0;375;0;0;0;0;0;43.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000;0;0;0;500;0;0;0;0;0;175;0;0;0;0;0;0
margin,0.0,1,139,-0.1702454504716434,infection,0.0,0.00997181668344466,2006;0;42;0.619;73;0;1;0;0.572;-0;-0;-0;-0;-0;0;0;-0;-0;-0;-0;1;-0;-0;-0;1;0;-0;-0;-0;-0;1;-0;-0;0;0;-0;0;0;0;0;0;0;0;0;0;0;0;0;1500;0;0;0;375;0;0;0;0;0;43.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000;0;0;0;500;0;0;0;0;0;175;0;0;0;0;0;0
margin,0.0,1,143,-0.12693673277398554,constitutional,0.0,0.012787529919354362,2006;0;32;0.758;56;0;0.879;0.121;3;0;0;0;-0;0;0;0;-0;0;-0;0;1;-0;-0;-0;0;0;-0;0;-0;-0;1;0;0;-0;-0;0;0;0;0;0;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;58.33333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500;0;0;0;0;0;0;0;0;0;175;0;0;0;0;0;0
margin,0.0,1,159,-0.06610571401142828,blood,0.0,0.021353741578315162,2006;1;46;0.674;65;0.348;1;0;0.37;-0;0;-0;-0;0;0;0;0;-0;-0;-0;1;-0;-0;-0;1;0;-0;0;-0;-0;1;-0;0;-0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500;0;0;0;375;0;0;0;0;0;43.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000;0;0;0;500;0;0;0;0;0;175;0;0;0;0;0;0
margin,0.0,1,160,-0.08388181432612163,blood,0.0,0.017454247839247553,2006;1;48;0.729;65;0;0.917;0.083;0.355;-0;1;0;-0;1;0;0;0;0;-0;0;0;-0;-0;-0;0;0;-0;0;-0;-0;0;0;0;0;0;0;0;0;11666.66667;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2500;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
margin,0.0,1,188,0.06490929309028248,constitutional,0.0,0.007449364075909264,2006;0;43;0.84;63;0;0;1;0.419;-0;1;-0;-0;-0;0;0;-0;-0;-0;-0;0;0;-0;-0;-0;0;-0;-0;-0;-0;0;0;-0;-0;0;-0;0;0;11666.66667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
margin,0.0,1,189,-0.14641024647772627,infection,0.0,0.009109336555139473,2006;0;25;0.6;64;0;1;0;0.48;-0;-0;-0;-0;-0;0;0;-0;-0;-0;-0;1;-0;-0;-0;1;0;-0;-0;-0;-0;1;-0;-0;0;0;-0;0;0;0;0;0;0;0;0;0;0;0;0;1500;0;0;0;375;0;0;0;0;0;43.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000;0;0;0;500;0;0;0;0;0;175;0;0;0;0;0;0
margin,0.0,1,195,-0.10330967975580302,blood,0.0,0.013127927271758504,2006;0;59;0.712;62;0;1;0;0.458;-0;-0;-0;-0;-0;0;0;-0;-0;-0;-0;1;-0;-0;-0;1;0;-0;-0;-0;-0;1;-0;0;0;0;-0;0;0;0;0;0;0;0;0;0;0;0;0;1500;0;0;0;375;0;0;0;0;0;43.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000;0;0;0;500;0;0;0;0;0;175;0;0;0;0;0;0
margin,0.0,1,217,-0.09299586490977307,blood,0.0,0.017786699952205352,2006;1;66;0.652;53;0.197;1;0;1.409;-0;-0;-0;-0;-0;-0;0;-0;-0;-0;-0;1;-0;-0;-0;1;0;-0;-0;-0;-0;1;-0;0;-0;-0;-0;0;0;0;0;0;0;0;0;0;0;0;0;1500;0;0;0;375;0;0;0;0;0;43.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000;0;0;0;500;0;0;0;0;0;175;0;0;0;0;0;0
margin,0.0,1,244,-0.015704893914156415,constitutional,0.16666666666666666,0.018912493979139303,2006;0;32;0.758;58;0.545;0.515;0.182;0.546;-0;-0;-0;-0;-0;0;0;-0;1;-0;-0;1;-0;-0;-0;-0;0;-0;1;-0;-0;-0;0;-0;-0;-0;-0;0;0;0;0;0;0;0;0;0;11.25;0;0;300;0;0;0;0;0;0;1.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;600;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0
margin,0.0,1,245,-0.07876798919869565,constitutional,0.0,0.019159809838461894,2006;0;29;0.83;67;0.79;0.48;0.07;0.76;-0;0;-0;-0;0;0;0;-0;0;-0;-0;1;-0;-0;-0;1;0;-0;-0;-0;-0;1;-0;0;-0;0;-0;0;0;0;0;0;0;0;0;0;0;0;0;1500;0;0;0;375;0;0;0;0;0;43.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000;0;0;0;500;0;0;0;0;0;175;0;0;0;0;0;0
margin,0.0,1,264,-0.12784002677328388,blood,0.0,0.013682912816108886,2006;1;47;0.617;62;0.171;1;0;1.297;-0;0;-0;0;0;0;0;-0;0;-0;-0;1;-0;-0;0;1;0;-0;0;-0;-0;1;-0;0;-0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500;0;0;0;375;0;0;0;0;0;43.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000;0;0;0;500;0;0;0;0;0;175;0;0;0;0;0;0
margin,0.0,1,267,-0.13216332299143146,blood,0.0,0.012167940956511428,2006;0;50;0.7;57;1;1;0;1.2;0;0;0;0;0;0;0;-0;-0;-0;0;1;0;0;0;1;0;0;-0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500;0;0;0;375;0;0;0;0;0;43.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000;0;0;0;500;0;0;0;0;0;175;0;0;0;0;0;0
margin,0.0,1,268,-0.12247751021003317,constitutional,0.0,0.01090070632580702,2006;0;36;0.81;55;0;1;0;0.84;0;-0;0;0;-0;0;0;0;-0;-0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500;0;0;0;375;0;0;0;0;0;43.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000;0;0;0;500;0;0;0;0;0;175;0;0;0;0;0;0
margin,0.0,1,273,-0.11320589838831274,blood,0.0,0.014268952803471038,2006;0;58;0.69;63;0;1;0;0.772;0;0;-0;0;0;0;0;-0;0;-0;-0;1;-0;-0;0;1;0;-0;-0;-0;-0;1;-0;0;-0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500;0;0;0;375;0;0;0;0;0;43.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000;0;0;0;500;0;0;0;0;0;175;0;0;0;0;0;0
margin,0.0,1,314,-0.11929523694925537,blood,0.0,0.016931510107495655,2006;1;20;0.8;60;0.65;1;0;0.5;0;0;0;0;0;0;0;0;0;-0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500;0;0;0;375;0;0;0;0;0;43.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000;0;0;0;500;0;0;0;0;0;175;0;0;0;0;0;0
margin,0.0,2,30,-0.11992069292906976,constitutional,0.0,0.005885799898382675,2007;0;17;0.65;66;0.47;1;0;0.764;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9333.333333;0;0;20;0;0;0;16.66666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000;0;0;60;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
margin,0.0,2,53,-0.11500099275571485,constitutional,0.0,0.01589818118186606,2007;0;40;0.7;62;0;0.75;0.25;0.95;-0;-0;0;-0;0;0;-0;-0;-0;-0;-0;0;-0;-0;0;0;0;0;0;0;-0;1;-0;1;-0;0;0;-0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;80;0;0;0;0
margin,0.0,2,62,-0.22074504614165769,constitutional,0.0,0.0065708814602802165,2007;0;39;0.62;60;0;1;0;1.051;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;80;0;0;0;0
margin,0.0,2,64,-0.21220802335741334,gi,0.0,0.006700371157247972,2007;1;31;0.871;61;0;1;0;0.611288;-0;-0;0;-0;0;0;-0;-0;0;-0;-0;0;-0;-0;0;0;0;0;0;-0;-0;1;-0;1;-0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;80;0;0;0;0
margin,0.0,2,65,-0.20915891164339734,gi,0.0,0.007274441157509194,2007;1;31;0.677;54;0;1;0;0.611288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;80;0;0;0;0
margin,0.0,2,66,-0.2134330485668055,constitutional,0.0,0.009816066700806968,2007;1;52;0.6346;61;0.58;1;0;2.462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;80;0;0;0;0
margin,0.0,2,74,-0.1916000666472989,blood,0.0,0.00405769866311421,2007;1;50;0.82;56;0.3;1;0;0.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;80;0;0;0;0
margin,0.0,2,99,0.006873454085805308,constitutional,0.3333333333333333,0.011586643415183059,2007;0;60;0.7;53;0;0.6;0.4;0.25;0;-0;0;0;-0;-0;0;0;-0;0;-0;1;0;0;-0;1;0;0;0;0;0;1;0;-0;0;0;-0;0;0;0;0;0;0;0;0;0;0;0;0;1902.629274;0;0;0;240.7902419;0;0;0;0;0;58.28939046;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2536.839032;0;0;0;321.0536559;0;0;0;0;0;90.00048654;0;0;0;0;0;0
margin,0.0,2,102,-0.1922128182005754,gi,0.0,0.008787045799613315,2007;0;37;0.81;58;0;1;0;0.723774;-0;-0;0;-0;0;0;-0;-0;0;-0;-0;0;-0;-0;0;0;0;0;0;-0;-0;1;-0;1;-0;0;0;-0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;80;0;0;0;0
margin,0.0,2,103,-0.22767148611975824,gi,0.0,0.007092296928988296,2007;0;53;0.79;65;0;1;0;0.715441;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;80;0;0;0;0
margin,0.0,2,104,-0.21834175758633717,gi,0.0,0.007097848360929533,2007;0;51;0.78;62;0;1;0;0.665448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;80;0;0;0;0
margin,0.0,2,106,-0.21750516214576882,blood,0.0,0.006670906286309883,2007;0;72;0.74;65;0;1;0;0.61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;80;0;0;0;0
margin,0.0,2,114,-0.15978070663276406,constitutional,0.0,0.012413381777552981,2007;0;35;0.694;58;0;1;0;0.89;-0;-0;-0;-0;0;0;-0;-0;0;-0;0;0;-0;-0;0;0;0;0;0;-0;-0;1;-0;1;-0;0;0;-0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;80;0;0;0;0
margin,0.0,2,116,-0.2216983070964974,gi,0.0,0.006085720765012728,2007;1;55;0.6;54;0;1;0;1.145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;80;0;0;0;0
margin,0.0,2,126,-0.2015694093826808,constitutional,0.0,0.009294438379718684,2007;1;46;0.652;55;0;1;0;0.94319;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;80;0;0;0;0
margin,0.0,2,127,-0.15287361361492485,constitutional,0.0,0.017019893360688893,2007;1;45;0.67;51;0;1;0;0.827927;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;80;0;0;0;0
margin,0.0,2,132,-0.2125285248183852,constitutional,0.0,0.005465000370863096,2007;0;28;0.679;63;1;1;0;1.179;-0;-0;0;-0;0;0;-0;-0;0;-0;-0;0;-0;-0;0;0;0;0;-0;0;-0;1;-0;1;-0;0;0;-0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;80;0;0;0;0
margin,0.0,2,135,-0.19182707041274755,gi,0.0,0.015322911812181551,2007;0;40;0.75;59;0;1;0;0.4;-0;-0;-0;-0;-0;-0;-0;-0;-0;-0;-0;-0;-0;-0;-0;0;0;0;0;0;-0;0;0;1;-0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;373.3333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;0;0;0;0
margin,0.0,2,136,-0.18423781349984758,gi,0.0,0.01262822077812317,2007;0;38;0.76;58;0;1;0;0.395;0;-0;0;-0;0;-0;-0;-0;-0;0;-0;-0;0;0;-0;-0;0;0;0;0;-0;0;0;1;-0;0;-0;-0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;373.3333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;0;0;0;0
margin,0.0,2,137,-0.1886213864181469,gi,0.0,0.014260089553414942,2007;0;41;0.75;59;0;1;0;0.39;-0;-0;-0;-0;-0;-0;-0;-0;-0;-0;-0;-0;-0;-0;-0;0;0;0;0;0;-0;0;0;1;-0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;373.3333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;0;0;0;0
margin,0.0,2,193,0.002846869189827461,constitutional,0.6666666666666666,0.014359900850914126,2007;0;25;0.76;66;0;0.44;0.386918;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;80;0;0;0;0
margin,0.0,2,194,-0.15523605884033037,constitutional,0.0,0.011087665161171918,2007;0;88;0.705;58;0;1;0;0.94319;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;80;0;0;0;0
margin,0.0,2,218,-0.22767303957880658,constitutional,0.0,0.007200675140262698,2007;1;47;0.617;55;0.723;1;0;1.034845;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;80;0;0;0;0
margin,0.0,2,232,-0.191232843258007,constitutional,0.0,0.01219777464062521,2007;1;32;0.719;57;0;1;0;0.781;-0;0;0;-0;0;0;-0;-0;0;-0;-0;0;-0;-0;-0;0;0;0;0;-0;-0;1;-0;1;-0;0;0;-0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;80;0;0;0;0
margin,0.0,2,233,-0.19270038267810435,constitutional,0.0,0.011490533881909858,2007;1;52;0.635;54;0;1;0;0.846;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;80;0;0;0;0
margin,0.0,2,236,-0.21434119314513495,blood,0.0,0.002692846293751195,2007;1;45;0.82;62;1;1;0;0.55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;80;0;0;0;0
margin,0.0,2,243,-0.21985872114964672,gi,0.0,0.008054601014327782,2007;0;31;0.548;60;0.258;0.87;0.13;0.743;-0;-0;0;-0;0;0;-0;-0;-0;-0;-0;0;-0;-0;-0;0;0;-0;0;-0;0;1;-0;1;-0;0;0;-0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;80;0;0;0;0
margin,0.0,2,252,-0.15582345797720826,constitutional,0.0,0.015225180345395588,2007;1;49;0.776;56;1;1;0;0.899;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;80;0;0;0;0
margin,0.0,2,269,-0.21396955562914605,blood,0.0,0.001678292270363279,2007;1;57;0.789;65;0.439;1;0;0.475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;80;0;0;0;0
